SystemCodeNumber,Capacity,Occupancy,LastUpdated,event_time,merge_hour,is_raining
BHMBCCMKT01,577,188,2016-11-02 13:30:18,2016-11-02 13:30:18,2016-11-02 13:00:00,False
BHMBCCMKT01,577,188,2016-11-02 14:03:20,2016-11-02 14:03:20,2016-11-02 14:00:00,True
BHMBCCMKT01,577,171,2016-11-02 14:30:16,2016-11-02 14:30:16,2016-11-02 14:00:00,True
BHMBCCMKT01,577,153,2016-11-02 14:56:19,2016-11-02 14:56:19,2016-11-02 14:00:00,True
BHMBCCMKT01,577,130,2016-11-02 15:29:19,2016-11-02 15:29:19,2016-11-02 15:00:00,False
BHMBCCMKT01,577,125,2016-11-02 16:03:20,2016-11-02 16:03:20,2016-11-02 16:00:00,False
BHMBCCMKT01,577,115,2016-11-02 16:30:18,2016-11-02 16:30:18,2016-11-02 16:00:00,False
BHMBCCMKT01,577,51,2016-11-03 08:00:22,2016-11-03 08:00:22,2016-11-03 08:00:00,False
BHMBCCMKT01,577,56,2016-11-03 08:26:26,2016-11-03 08:26:26,2016-11-03 08:00:00,False
BHMBCCMKT01,577,60,2016-11-03 09:00:22,2016-11-03 09:00:22,2016-11-03 09:00:00,False
BHMBCCMKT01,577,80,2016-11-03 09:26:22,2016-11-03 09:26:22,2016-11-03 09:00:00,False
BHMBCCMKT01,577,119,2016-11-03 10:00:22,2016-11-03 10:00:22,2016-11-03 10:00:00,False
BHMBCCMKT01,577,138,2016-11-03 10:26:25,2016-11-03 10:26:25,2016-11-03 10:00:00,False
BHMBCCMKT01,577,185,2016-11-03 11:00:24,2016-11-03 11:00:24,2016-11-03 11:00:00,False
BHMBCCMKT01,577,195,2016-11-03 11:26:27,2016-11-03 11:26:27,2016-11-03 11:00:00,False
BHMBCCMKT01,577,195,2016-11-03 12:00:26,2016-11-03 12:00:26,2016-11-03 12:00:00,False
BHMBCCMKT01,577,191,2016-11-03 12:26:27,2016-11-03 12:26:27,2016-11-03 12:00:00,False
BHMBCCMKT01,577,196,2016-11-03 12:59:26,2016-11-03 12:59:26,2016-11-03 12:00:00,False
BHMBCCMKT01,577,191,2016-11-03 13:26:26,2016-11-03 13:26:26,2016-11-03 13:00:00,False
BHMBCCMKT01,577,187,2016-11-03 13:59:26,2016-11-03 13:59:26,2016-11-03 13:00:00,False
BHMBCCMKT01,577,177,2016-11-03 14:26:23,2016-11-03 14:26:23,2016-11-03 14:00:00,False
BHMBCCMKT01,577,154,2016-11-03 15:00:23,2016-11-03 15:00:23,2016-11-03 15:00:00,False
BHMBCCMKT01,577,142,2016-11-03 15:26:24,2016-11-03 15:26:24,2016-11-03 15:00:00,False
BHMBCCMKT01,577,120,2016-11-03 16:03:28,2016-11-03 16:03:28,2016-11-03 16:00:00,False
BHMBCCMKT01,577,108,2016-11-03 16:30:27,2016-11-03 16:30:27,2016-11-03 16:00:00,False
BHMBCCMKT01,577,48,2016-11-04 08:00:29,2016-11-04 08:00:29,2016-11-04 08:00:00,False
BHMBCCMKT01,577,56,2016-11-04 08:26:32,2016-11-04 08:26:32,2016-11-04 08:00:00,False
BHMBCCMKT01,577,71,2016-11-04 08:59:32,2016-11-04 08:59:32,2016-11-04 08:00:00,False
BHMBCCMKT01,577,97,2016-11-04 09:33:32,2016-11-04 09:33:32,2016-11-04 09:00:00,False
BHMBCCMKT01,577,115,2016-11-04 10:00:29,2016-11-04 10:00:29,2016-11-04 10:00:00,False
BHMBCCMKT01,577,135,2016-11-04 10:26:31,2016-11-04 10:26:31,2016-11-04 10:00:00,False
BHMBCCMKT01,577,154,2016-11-04 11:00:33,2016-11-04 11:00:33,2016-11-04 11:00:00,False
BHMBCCMKT01,577,179,2016-11-04 11:33:31,2016-11-04 11:33:31,2016-11-04 11:00:00,False
BHMBCCMKT01,577,183,2016-11-04 12:00:31,2016-11-04 12:00:31,2016-11-04 12:00:00,False
BHMBCCMKT01,577,182,2016-11-04 12:33:34,2016-11-04 12:33:34,2016-11-04 12:00:00,False
BHMBCCMKT01,577,171,2016-11-04 13:00:30,2016-11-04 13:00:30,2016-11-04 13:00:00,False
BHMBCCMKT01,577,173,2016-11-04 13:26:33,2016-11-04 13:26:33,2016-11-04 13:00:00,False
BHMBCCMKT01,577,179,2016-11-04 13:59:31,2016-11-04 13:59:31,2016-11-04 13:00:00,False
BHMBCCMKT01,577,167,2016-11-04 14:26:30,2016-11-04 14:26:30,2016-11-04 14:00:00,False
BHMBCCMKT01,577,156,2016-11-04 15:00:30,2016-11-04 15:00:30,2016-11-04 15:00:00,False
BHMBCCMKT01,577,145,2016-11-04 15:26:30,2016-11-04 15:26:30,2016-11-04 15:00:00,False
BHMBCCMKT01,577,136,2016-11-04 16:00:33,2016-11-04 16:00:33,2016-11-04 16:00:00,False
BHMBCCMKT01,577,119,2016-11-04 16:26:30,2016-11-04 16:26:30,2016-11-04 16:00:00,False
BHMBCCMKT01,577,43,2016-11-05 08:00:35,2016-11-05 08:00:35,2016-11-05 08:00:00,False
BHMBCCMKT01,577,48,2016-11-05 08:26:35,2016-11-05 08:26:35,2016-11-05 08:00:00,False
BHMBCCMKT01,577,59,2016-11-05 08:59:37,2016-11-05 08:59:37,2016-11-05 08:00:00,False
BHMBCCMKT01,577,90,2016-11-05 09:26:38,2016-11-05 09:26:38,2016-11-05 09:00:00,False
BHMBCCMKT01,577,135,2016-11-05 09:59:37,2016-11-05 09:59:37,2016-11-05 09:00:00,False
BHMBCCMKT01,577,181,2016-11-05 10:33:38,2016-11-05 10:33:38,2016-11-05 10:00:00,True
BHMBCCMKT01,577,224,2016-11-05 10:59:39,2016-11-05 10:59:39,2016-11-05 10:00:00,True
BHMBCCMKT01,577,243,2016-11-05 11:26:38,2016-11-05 11:26:38,2016-11-05 11:00:00,False
BHMBCCMKT01,577,278,2016-11-05 12:06:39,2016-11-05 12:06:39,2016-11-05 12:00:00,False
BHMBCCMKT01,577,288,2016-11-05 12:26:41,2016-11-05 12:26:41,2016-11-05 12:00:00,False
BHMBCCMKT01,577,331,2016-11-05 13:00:37,2016-11-05 13:00:37,2016-11-05 13:00:00,False
BHMBCCMKT01,577,351,2016-11-05 13:33:39,2016-11-05 13:33:39,2016-11-05 13:00:00,False
BHMBCCMKT01,577,361,2016-11-05 13:59:41,2016-11-05 13:59:41,2016-11-05 13:00:00,False
BHMBCCMKT01,577,346,2016-11-05 14:26:39,2016-11-05 14:26:39,2016-11-05 14:00:00,False
BHMBCCMKT01,577,369,2016-11-05 15:00:40,2016-11-05 15:00:40,2016-11-05 15:00:00,False
BHMBCCMKT01,577,390,2016-11-05 15:26:40,2016-11-05 15:26:40,2016-11-05 15:00:00,False
BHMBCCMKT01,577,368,2016-11-05 16:00:41,2016-11-05 16:00:41,2016-11-05 16:00:00,True
BHMBCCMKT01,577,340,2016-11-05 16:26:40,2016-11-05 16:26:40,2016-11-05 16:00:00,True
BHMBCCMKT01,577,35,2016-11-06 08:00:42,2016-11-06 08:00:42,2016-11-06 08:00:00,False
BHMBCCMKT01,577,35,2016-11-06 08:26:43,2016-11-06 08:26:43,2016-11-06 08:00:00,False
BHMBCCMKT01,577,36,2016-11-06 09:00:42,2016-11-06 09:00:42,2016-11-06 09:00:00,False
BHMBCCMKT01,577,39,2016-11-06 09:33:44,2016-11-06 09:33:44,2016-11-06 09:00:00,False
BHMBCCMKT01,577,46,2016-11-06 10:00:43,2016-11-06 10:00:43,2016-11-06 10:00:00,False
BHMBCCMKT01,577,53,2016-11-06 10:26:46,2016-11-06 10:26:46,2016-11-06 10:00:00,False
BHMBCCMKT01,577,77,2016-11-06 10:59:45,2016-11-06 10:59:45,2016-11-06 10:00:00,False
BHMBCCMKT01,577,96,2016-11-06 11:26:44,2016-11-06 11:26:44,2016-11-06 11:00:00,False
BHMBCCMKT01,577,124,2016-11-06 11:59:43,2016-11-06 11:59:43,2016-11-06 11:00:00,False
BHMBCCMKT01,577,153,2016-11-06 12:26:47,2016-11-06 12:26:47,2016-11-06 12:00:00,False
BHMBCCMKT01,577,178,2016-11-06 13:06:45,2016-11-06 13:06:45,2016-11-06 13:00:00,False
BHMBCCMKT01,577,188,2016-11-06 13:26:43,2016-11-06 13:26:43,2016-11-06 13:00:00,False
BHMBCCMKT01,577,216,2016-11-06 13:59:46,2016-11-06 13:59:46,2016-11-06 13:00:00,False
BHMBCCMKT01,577,225,2016-11-06 14:33:47,2016-11-06 14:33:47,2016-11-06 14:00:00,False
BHMBCCMKT01,577,211,2016-11-06 15:00:47,2016-11-06 15:00:47,2016-11-06 15:00:00,False
BHMBCCMKT01,577,188,2016-11-06 15:26:45,2016-11-06 15:26:45,2016-11-06 15:00:00,False
BHMBCCMKT01,577,163,2016-11-06 15:59:48,2016-11-06 15:59:48,2016-11-06 15:00:00,False
BHMBCCMKT01,577,130,2016-11-06 16:26:45,2016-11-06 16:26:45,2016-11-06 16:00:00,False
BHMBCCMKT01,577,30,2016-11-07 08:00:52,2016-11-07 08:00:52,2016-11-07 08:00:00,False
BHMBCCMKT01,577,38,2016-11-07 08:26:53,2016-11-07 08:26:53,2016-11-07 08:00:00,False
BHMBCCMKT01,577,49,2016-11-07 08:59:50,2016-11-07 08:59:50,2016-11-07 08:00:00,False
BHMBCCMKT01,577,61,2016-11-07 09:26:49,2016-11-07 09:26:49,2016-11-07 09:00:00,True
BHMBCCMKT01,577,87,2016-11-07 09:59:50,2016-11-07 09:59:50,2016-11-07 09:00:00,True
BHMBCCMKT01,577,110,2016-11-07 10:26:49,2016-11-07 10:26:49,2016-11-07 10:00:00,False
BHMBCCMKT01,577,142,2016-11-07 10:59:51,2016-11-07 10:59:51,2016-11-07 10:00:00,False
BHMBCCMKT01,577,157,2016-11-07 11:26:51,2016-11-07 11:26:51,2016-11-07 11:00:00,False
BHMBCCMKT01,577,157,2016-11-07 11:59:51,2016-11-07 11:59:51,2016-11-07 11:00:00,False
BHMBCCMKT01,577,160,2016-11-07 12:26:50,2016-11-07 12:26:50,2016-11-07 12:00:00,True
BHMBCCMKT01,577,154,2016-11-07 12:59:53,2016-11-07 12:59:53,2016-11-07 12:00:00,True
BHMBCCMKT01,577,161,2016-11-07 13:33:52,2016-11-07 13:33:52,2016-11-07 13:00:00,False
BHMBCCMKT01,577,162,2016-11-07 13:59:54,2016-11-07 13:59:54,2016-11-07 13:00:00,False
BHMBCCMKT01,577,156,2016-11-07 14:33:55,2016-11-07 14:33:55,2016-11-07 14:00:00,False
BHMBCCMKT01,577,148,2016-11-07 15:00:51,2016-11-07 15:00:51,2016-11-07 15:00:00,True
BHMBCCMKT01,577,124,2016-11-07 15:33:53,2016-11-07 15:33:53,2016-11-07 15:00:00,True
BHMBCCMKT01,577,119,2016-11-07 16:00:51,2016-11-07 16:00:51,2016-11-07 16:00:00,False
BHMBCCMKT01,577,118,2016-11-07 16:33:53,2016-11-07 16:33:53,2016-11-07 16:00:00,False
BHMBCCMKT01,577,34,2016-11-08 07:59:58,2016-11-08 07:59:58,2016-11-08 07:00:00,False
BHMBCCMKT01,577,36,2016-11-08 08:26:55,2016-11-08 08:26:55,2016-11-08 08:00:00,False
BHMBCCMKT01,577,46,2016-11-08 08:59:56,2016-11-08 08:59:56,2016-11-08 08:00:00,False
BHMBCCMKT01,577,68,2016-11-08 09:26:56,2016-11-08 09:26:56,2016-11-08 09:00:00,False
BHMBCCMKT01,577,112,2016-11-08 09:59:56,2016-11-08 09:59:56,2016-11-08 09:00:00,False
BHMBCCMKT01,577,150,2016-11-08 10:33:59,2016-11-08 10:33:59,2016-11-08 10:00:00,False
BHMBCCMKT01,577,178,2016-11-08 11:00:00,2016-11-08 11:00:00,2016-11-08 11:00:00,False
BHMBCCMKT01,577,196,2016-11-08 11:33:56,2016-11-08 11:33:56,2016-11-08 11:00:00,False
BHMBCCMKT01,577,236,2016-11-08 11:59:58,2016-11-08 11:59:58,2016-11-08 11:00:00,False
BHMBCCMKT01,577,250,2016-11-08 12:27:01,2016-11-08 12:27:01,2016-11-08 12:00:00,True
BHMBCCMKT01,577,253,2016-11-08 13:00:00,2016-11-08 13:00:00,2016-11-08 13:00:00,False
BHMBCCMKT01,577,237,2016-11-08 13:34:01,2016-11-08 13:34:01,2016-11-08 13:00:00,False
BHMBCCMKT01,577,223,2016-11-08 14:00:59,2016-11-08 14:00:59,2016-11-08 14:00:00,False
BHMBCCMKT01,577,196,2016-11-08 14:26:58,2016-11-08 14:26:58,2016-11-08 14:00:00,False
BHMBCCMKT01,577,163,2016-11-08 15:00:02,2016-11-08 15:00:02,2016-11-08 15:00:00,False
BHMBCCMKT01,577,144,2016-11-08 15:33:57,2016-11-08 15:33:57,2016-11-08 15:00:00,False
BHMBCCMKT01,577,127,2016-11-08 16:01:02,2016-11-08 16:01:02,2016-11-08 16:00:00,False
BHMBCCMKT01,577,106,2016-11-08 16:34:02,2016-11-08 16:34:02,2016-11-08 16:00:00,False
BHMBCCMKT01,577,32,2016-11-09 08:00:02,2016-11-09 08:00:02,2016-11-09 08:00:00,False
BHMBCCMKT01,577,37,2016-11-09 08:27:02,2016-11-09 08:27:02,2016-11-09 08:00:00,False
BHMBCCMKT01,577,43,2016-11-09 09:00:07,2016-11-09 09:00:07,2016-11-09 09:00:00,False
BHMBCCMKT01,577,61,2016-11-09 09:34:05,2016-11-09 09:34:05,2016-11-09 09:00:00,False
BHMBCCMKT01,577,88,2016-11-09 10:00:05,2016-11-09 10:00:05,2016-11-09 10:00:00,False
BHMBCCMKT01,577,107,2016-11-09 10:27:03,2016-11-09 10:27:03,2016-11-09 10:00:00,False
BHMBCCMKT01,577,130,2016-11-09 11:00:04,2016-11-09 11:00:04,2016-11-09 11:00:00,False
BHMBCCMKT01,577,151,2016-11-09 11:27:04,2016-11-09 11:27:04,2016-11-09 11:00:00,False
BHMBCCMKT01,577,152,2016-11-09 12:00:06,2016-11-09 12:00:06,2016-11-09 12:00:00,True
BHMBCCMKT01,577,160,2016-11-09 12:27:05,2016-11-09 12:27:05,2016-11-09 12:00:00,True
BHMBCCMKT01,577,172,2016-11-09 13:00:08,2016-11-09 13:00:08,2016-11-09 13:00:00,False
BHMBCCMKT01,577,172,2016-11-09 13:27:04,2016-11-09 13:27:04,2016-11-09 13:00:00,False
BHMBCCMKT01,577,163,2016-11-09 14:00:04,2016-11-09 14:00:04,2016-11-09 14:00:00,False
BHMBCCMKT01,577,152,2016-11-09 14:27:08,2016-11-09 14:27:08,2016-11-09 14:00:00,False
BHMBCCMKT01,577,134,2016-11-09 15:00:06,2016-11-09 15:00:06,2016-11-09 15:00:00,False
BHMBCCMKT01,577,124,2016-11-09 15:34:05,2016-11-09 15:34:05,2016-11-09 15:00:00,False
BHMBCCMKT01,577,108,2016-11-09 16:00:09,2016-11-09 16:00:09,2016-11-09 16:00:00,False
BHMBCCMKT01,577,94,2016-11-09 16:34:06,2016-11-09 16:34:06,2016-11-09 16:00:00,False
BHMBCCMKT01,577,36,2016-11-10 08:00:12,2016-11-10 08:00:12,2016-11-10 08:00:00,True
BHMBCCMKT01,577,41,2016-11-10 08:34:11,2016-11-10 08:34:11,2016-11-10 08:00:00,True
BHMBCCMKT01,577,49,2016-11-10 09:00:09,2016-11-10 09:00:09,2016-11-10 09:00:00,False
BHMBCCMKT01,577,65,2016-11-10 09:27:11,2016-11-10 09:27:11,2016-11-10 09:00:00,False
BHMBCCMKT01,577,93,2016-11-10 10:00:12,2016-11-10 10:00:12,2016-11-10 10:00:00,False
BHMBCCMKT01,577,126,2016-11-10 10:27:10,2016-11-10 10:27:10,2016-11-10 10:00:00,False
BHMBCCMKT01,577,160,2016-11-10 11:00:12,2016-11-10 11:00:12,2016-11-10 11:00:00,False
BHMBCCMKT01,577,186,2016-11-10 11:27:14,2016-11-10 11:27:14,2016-11-10 11:00:00,False
BHMBCCMKT01,577,201,2016-11-10 12:00:10,2016-11-10 12:00:10,2016-11-10 12:00:00,True
BHMBCCMKT01,577,208,2016-11-10 12:27:14,2016-11-10 12:27:14,2016-11-10 12:00:00,True
BHMBCCMKT01,577,208,2016-11-10 13:00:13,2016-11-10 13:00:13,2016-11-10 13:00:00,False
BHMBCCMKT01,577,200,2016-11-10 13:34:14,2016-11-10 13:34:14,2016-11-10 13:00:00,False
BHMBCCMKT01,577,201,2016-11-10 14:00:15,2016-11-10 14:00:15,2016-11-10 14:00:00,False
BHMBCCMKT01,577,190,2016-11-10 14:27:13,2016-11-10 14:27:13,2016-11-10 14:00:00,False
BHMBCCMKT01,577,162,2016-11-10 15:00:13,2016-11-10 15:00:13,2016-11-10 15:00:00,False
BHMBCCMKT01,577,153,2016-11-10 15:27:15,2016-11-10 15:27:15,2016-11-10 15:00:00,False
BHMBCCMKT01,577,147,2016-11-10 16:00:15,2016-11-10 16:00:15,2016-11-10 16:00:00,False
BHMBCCMKT01,577,136,2016-11-10 16:27:13,2016-11-10 16:27:13,2016-11-10 16:00:00,False
BHMBCCMKT01,577,39,2016-11-11 08:00:17,2016-11-11 08:00:17,2016-11-11 08:00:00,False
BHMBCCMKT01,577,42,2016-11-11 08:27:19,2016-11-11 08:27:19,2016-11-11 08:00:00,False
BHMBCCMKT01,577,63,2016-11-11 09:00:19,2016-11-11 09:00:19,2016-11-11 09:00:00,False
BHMBCCMKT01,577,82,2016-11-11 09:27:16,2016-11-11 09:27:16,2016-11-11 09:00:00,False
BHMBCCMKT01,577,122,2016-11-11 10:00:16,2016-11-11 10:00:16,2016-11-11 10:00:00,False
BHMBCCMKT01,577,147,2016-11-11 10:27:18,2016-11-11 10:27:18,2016-11-11 10:00:00,False
BHMBCCMKT01,577,169,2016-11-11 11:00:18,2016-11-11 11:00:18,2016-11-11 11:00:00,False
BHMBCCMKT01,577,191,2016-11-11 11:27:18,2016-11-11 11:27:18,2016-11-11 11:00:00,False
BHMBCCMKT01,577,188,2016-11-11 12:00:21,2016-11-11 12:00:21,2016-11-11 12:00:00,False
BHMBCCMKT01,577,178,2016-11-11 12:27:21,2016-11-11 12:27:21,2016-11-11 12:00:00,False
BHMBCCMKT01,577,164,2016-11-11 13:00:19,2016-11-11 13:00:19,2016-11-11 13:00:00,False
BHMBCCMKT01,577,166,2016-11-11 13:34:21,2016-11-11 13:34:21,2016-11-11 13:00:00,False
BHMBCCMKT01,577,170,2016-11-11 14:00:21,2016-11-11 14:00:21,2016-11-11 14:00:00,False
BHMBCCMKT01,577,161,2016-11-11 14:27:18,2016-11-11 14:27:18,2016-11-11 14:00:00,False
BHMBCCMKT01,577,162,2016-11-11 15:00:21,2016-11-11 15:00:21,2016-11-11 15:00:00,False
BHMBCCMKT01,577,142,2016-11-11 15:34:20,2016-11-11 15:34:20,2016-11-11 15:00:00,False
BHMBCCMKT01,577,138,2016-11-11 16:00:21,2016-11-11 16:00:21,2016-11-11 16:00:00,False
BHMBCCMKT01,577,124,2016-11-11 16:34:18,2016-11-11 16:34:18,2016-11-11 16:00:00,False
BHMBCCMKT01,577,33,2016-11-12 08:00:26,2016-11-12 08:00:26,2016-11-12 08:00:00,False
BHMBCCMKT01,577,37,2016-11-12 08:27:25,2016-11-12 08:27:25,2016-11-12 08:00:00,False
BHMBCCMKT01,577,50,2016-11-12 09:00:26,2016-11-12 09:00:26,2016-11-12 09:00:00,False
BHMBCCMKT01,577,73,2016-11-12 09:27:26,2016-11-12 09:27:26,2016-11-12 09:00:00,False
BHMBCCMKT01,577,124,2016-11-12 10:00:25,2016-11-12 10:00:25,2016-11-12 10:00:00,False
BHMBCCMKT01,577,159,2016-11-12 10:27:27,2016-11-12 10:27:27,2016-11-12 10:00:00,False
BHMBCCMKT01,577,212,2016-11-12 11:00:27,2016-11-12 11:00:27,2016-11-12 11:00:00,False
BHMBCCMKT01,577,251,2016-11-12 11:34:23,2016-11-12 11:34:23,2016-11-12 11:00:00,False
BHMBCCMKT01,577,291,2016-11-12 12:00:27,2016-11-12 12:00:27,2016-11-12 12:00:00,False
BHMBCCMKT01,577,306,2016-11-12 12:27:23,2016-11-12 12:27:23,2016-11-12 12:00:00,False
BHMBCCMKT01,577,321,2016-11-12 13:00:28,2016-11-12 13:00:28,2016-11-12 13:00:00,False
BHMBCCMKT01,577,341,2016-11-12 13:27:27,2016-11-12 13:27:27,2016-11-12 13:00:00,False
BHMBCCMKT01,577,383,2016-11-12 14:00:26,2016-11-12 14:00:26,2016-11-12 14:00:00,False
BHMBCCMKT01,577,416,2016-11-12 14:27:28,2016-11-12 14:27:28,2016-11-12 14:00:00,False
BHMBCCMKT01,577,449,2016-11-12 15:00:28,2016-11-12 15:00:28,2016-11-12 15:00:00,False
BHMBCCMKT01,577,442,2016-11-12 15:27:27,2016-11-12 15:27:27,2016-11-12 15:00:00,False
BHMBCCMKT01,577,418,2016-11-12 16:00:24,2016-11-12 16:00:24,2016-11-12 16:00:00,False
BHMBCCMKT01,577,356,2016-11-12 16:34:28,2016-11-12 16:34:28,2016-11-12 16:00:00,False
BHMBCCMKT01,577,23,2016-11-13 08:00:29,2016-11-13 08:00:29,2016-11-13 08:00:00,False
BHMBCCMKT01,577,24,2016-11-13 08:27:31,2016-11-13 08:27:31,2016-11-13 08:00:00,False
BHMBCCMKT01,577,27,2016-11-13 09:00:32,2016-11-13 09:00:32,2016-11-13 09:00:00,True
BHMBCCMKT01,577,28,2016-11-13 09:34:15,2016-11-13 09:34:15,2016-11-13 09:00:00,True
BHMBCCMKT01,577,32,2016-11-13 10:00:31,2016-11-13 10:00:31,2016-11-13 10:00:00,False
BHMBCCMKT01,577,46,2016-11-13 10:33:32,2016-11-13 10:33:32,2016-11-13 10:00:00,False
BHMBCCMKT01,577,69,2016-11-13 11:00:32,2016-11-13 11:00:32,2016-11-13 11:00:00,False
BHMBCCMKT01,577,95,2016-11-13 11:27:32,2016-11-13 11:27:32,2016-11-13 11:00:00,False
BHMBCCMKT01,577,128,2016-11-13 12:00:34,2016-11-13 12:00:34,2016-11-13 12:00:00,False
BHMBCCMKT01,577,154,2016-11-13 12:27:31,2016-11-13 12:27:31,2016-11-13 12:00:00,False
BHMBCCMKT01,577,191,2016-11-13 13:07:31,2016-11-13 13:07:31,2016-11-13 13:00:00,False
BHMBCCMKT01,577,204,2016-11-13 13:33:34,2016-11-13 13:33:34,2016-11-13 13:00:00,False
BHMBCCMKT01,577,220,2016-11-13 14:00:35,2016-11-13 14:00:35,2016-11-13 14:00:00,False
BHMBCCMKT01,577,233,2016-11-13 14:27:35,2016-11-13 14:27:35,2016-11-13 14:00:00,False
BHMBCCMKT01,577,220,2016-11-13 15:00:35,2016-11-13 15:00:35,2016-11-13 15:00:00,False
BHMBCCMKT01,577,205,2016-11-13 15:27:35,2016-11-13 15:27:35,2016-11-13 15:00:00,False
BHMBCCMKT01,577,170,2016-11-13 16:00:32,2016-11-13 16:00:32,2016-11-13 16:00:00,False
BHMBCCMKT01,577,133,2016-11-13 16:27:34,2016-11-13 16:27:34,2016-11-13 16:00:00,False
BHMBCCMKT01,577,31,2016-11-14 08:00:37,2016-11-14 08:00:37,2016-11-14 08:00:00,False
BHMBCCMKT01,577,36,2016-11-14 08:33:40,2016-11-14 08:33:40,2016-11-14 08:00:00,False
BHMBCCMKT01,577,42,2016-11-14 09:00:38,2016-11-14 09:00:38,2016-11-14 09:00:00,True
BHMBCCMKT01,577,61,2016-11-14 09:27:40,2016-11-14 09:27:40,2016-11-14 09:00:00,True
BHMBCCMKT01,577,85,2016-11-14 10:00:37,2016-11-14 10:00:37,2016-11-14 10:00:00,False
BHMBCCMKT01,577,99,2016-11-14 10:27:38,2016-11-14 10:27:38,2016-11-14 10:00:00,False
BHMBCCMKT01,577,129,2016-11-14 11:00:39,2016-11-14 11:00:39,2016-11-14 11:00:00,True
BHMBCCMKT01,577,135,2016-11-14 11:27:40,2016-11-14 11:27:40,2016-11-14 11:00:00,True
BHMBCCMKT01,577,158,2016-11-14 12:00:37,2016-11-14 12:00:37,2016-11-14 12:00:00,False
BHMBCCMKT01,577,154,2016-11-14 12:27:39,2016-11-14 12:27:39,2016-11-14 12:00:00,False
BHMBCCMKT01,577,163,2016-11-14 13:00:38,2016-11-14 13:00:38,2016-11-14 13:00:00,True
BHMBCCMKT01,577,152,2016-11-14 13:27:41,2016-11-14 13:27:41,2016-11-14 13:00:00,True
BHMBCCMKT01,577,143,2016-11-14 14:00:38,2016-11-14 14:00:38,2016-11-14 14:00:00,False
BHMBCCMKT01,577,126,2016-11-14 14:33:40,2016-11-14 14:33:40,2016-11-14 14:00:00,False
BHMBCCMKT01,577,121,2016-11-14 15:00:38,2016-11-14 15:00:38,2016-11-14 15:00:00,False
BHMBCCMKT01,577,113,2016-11-14 15:27:42,2016-11-14 15:27:42,2016-11-14 15:00:00,False
BHMBCCMKT01,577,103,2016-11-14 16:00:39,2016-11-14 16:00:39,2016-11-14 16:00:00,False
BHMBCCMKT01,577,89,2016-11-14 16:27:39,2016-11-14 16:27:39,2016-11-14 16:00:00,False
BHMBCCMKT01,577,32,2016-11-15 07:57:43,2016-11-15 07:57:43,2016-11-15 07:00:00,False
BHMBCCMKT01,577,38,2016-11-15 08:30:47,2016-11-15 08:30:47,2016-11-15 08:00:00,False
BHMBCCMKT01,577,47,2016-11-15 08:57:45,2016-11-15 08:57:45,2016-11-15 08:00:00,False
BHMBCCMKT01,577,79,2016-11-15 09:30:46,2016-11-15 09:30:46,2016-11-15 09:00:00,False
BHMBCCMKT01,577,113,2016-11-15 09:57:44,2016-11-15 09:57:44,2016-11-15 09:00:00,False
BHMBCCMKT01,577,171,2016-11-15 10:30:47,2016-11-15 10:30:47,2016-11-15 10:00:00,False
BHMBCCMKT01,577,209,2016-11-15 11:03:48,2016-11-15 11:03:48,2016-11-15 11:00:00,False
BHMBCCMKT01,577,226,2016-11-15 11:30:46,2016-11-15 11:30:46,2016-11-15 11:00:00,False
BHMBCCMKT01,577,227,2016-11-15 11:57:47,2016-11-15 11:57:47,2016-11-15 11:00:00,False
BHMBCCMKT01,577,222,2016-11-15 12:30:45,2016-11-15 12:30:45,2016-11-15 12:00:00,True
BHMBCCMKT01,577,230,2016-11-15 12:57:48,2016-11-15 12:57:48,2016-11-15 12:00:00,True
BHMBCCMKT01,577,233,2016-11-15 13:30:48,2016-11-15 13:30:48,2016-11-15 13:00:00,False
BHMBCCMKT01,577,248,2016-11-15 14:03:46,2016-11-15 14:03:46,2016-11-15 14:00:00,False
BHMBCCMKT01,577,216,2016-11-15 14:30:48,2016-11-15 14:30:48,2016-11-15 14:00:00,False
BHMBCCMKT01,577,170,2016-11-15 15:03:48,2016-11-15 15:03:48,2016-11-15 15:00:00,False
BHMBCCMKT01,577,158,2016-11-15 15:30:49,2016-11-15 15:30:49,2016-11-15 15:00:00,False
BHMBCCMKT01,577,136,2016-11-15 15:57:49,2016-11-15 15:57:49,2016-11-15 15:00:00,False
BHMBCCMKT01,577,114,2016-11-15 16:30:46,2016-11-15 16:30:46,2016-11-15 16:00:00,False
BHMBCCMKT01,577,38,2016-11-16 08:00:51,2016-11-16 08:00:51,2016-11-16 08:00:00,True
BHMBCCMKT01,577,40,2016-11-16 08:27:50,2016-11-16 08:27:50,2016-11-16 08:00:00,True
BHMBCCMKT01,577,54,2016-11-16 09:00:51,2016-11-16 09:00:51,2016-11-16 09:00:00,False
BHMBCCMKT01,577,64,2016-11-16 09:27:53,2016-11-16 09:27:53,2016-11-16 09:00:00,False
BHMBCCMKT01,577,99,2016-11-16 10:00:54,2016-11-16 10:00:54,2016-11-16 10:00:00,False
BHMBCCMKT01,577,129,2016-11-16 10:33:53,2016-11-16 10:33:53,2016-11-16 10:00:00,False
BHMBCCMKT01,577,149,2016-11-16 11:00:51,2016-11-16 11:00:51,2016-11-16 11:00:00,False
BHMBCCMKT01,577,163,2016-11-16 11:27:51,2016-11-16 11:27:51,2016-11-16 11:00:00,False
